GbCity_EN,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323,20200324,20200325,20200326,20200327,20200328,20200329,20200330,20200331,20200401,20200402,20200403,20200404,20200405,20200406,20200407,20200408,20200409,20200410,20200411,20200412,20200413,20200414,20200415,20200416,20200417,20200418,20200419,20200420,20200421,20200422,20200423,20200424,20200425,20200426,20200427,20200428,20200429,20200430,20200501,20200502
Lishuishi_331100,4.6585,5.1747,5.3136,4.7007,4.692,5.2068,5.1592,5.1835,5.1208,5.3106,4.5584,4.7567,5.1322,5.0267,4.7555,4.7146,4.9198,4.5456,4.66,4.768,4.7183,4.7053,4.4453,3.8596,2.5229,2.2819,2.077,1.8458,1.9505,1.8754,1.7336,1.5562,1.2338,1.1112,1.0396,1.1583,0.9794,1.1462,1.0934,1.1805,1.3471,1.3606,1.387,1.412,1.6103,1.5673,1.7914,2.4554,2.6711,3.0213,3.4071,3.6246,3.3568,3.3006,3.9385,3.9168,3.9443,3.9641,4.1456,3.9715,3.6209,4.2671,4.0654,3.969,4.196,4.0596,3.8794,3.629,4.3355,4.3694,4.4719,4.1921,4.4895,4.2111,4.1902,4.6462,4.5707,4.6512,4.6696,4.7629,4.4479,4.2709,4.786,4.788,4.8442,4.8199,4.8104,4.1416,4.1089,4.6539,4.5689,4.9037,4.7569,4.9146,4.8985,4.4672,4.5273,4.8897,4.8853,4.9007,3.7457,4.1793,4.5155,4.932,4.8332,4.9178,4.9273,5.0656,4.7215,4.4708,5.1404,4.7639,4.8815,4.8322,5.1343,4.6808,4.8369,4.9824,4.9829,5.0341,5.7502,5.204,4.9557
Hefeishi_340100,5.1378,6.0522,6.136,5.2423,4.9102,5.9991,5.8684,6.0736,5.829,6.0322,5.2427,5.0789,6.0405,6.0856,5.8809,5.7184,5.8455,5.0728,5.4426,5.4711,5.0325,4.4789,3.8241,3.2787,2.8208,2.2211,1.9277,1.8416,1.7707,1.7201,1.7046,1.68,1.5458,1.7502,1.6742,1.6026,1.3844,1.4353,1.3382,1.3639,1.7653,1.647,1.6853,1.7322,1.7593,1.3053,1.3049,1.9934,2.0037,2.0261,2.1277,2.1513,1.8233,1.8141,2.8543,2.7863,2.9133,2.9712,2.9296,2.5447,2.4875,3.6495,3.6397,3.7244,3.8032,3.8342,3.2311,3.0024,4.0768,4.2038,4.3554,4.4107,4.4275,3.7544,3.5769,4.8493,4.9346,5.009,5.0526,5.1974,4.3965,4.1347,5.3429,5.3522,5.3047,5.1357,5.3058,4.4899,3.8987,5.3693,5.1134,5.2638,5.3139,5.4251,4.4256,4.2991,4.5865,5.4382,5.4339,5.4207,4.104,4.4272,4.4372,5.4731,5.4269,5.4741,5.4858,5.5277,4.7012,4.4433,5.545,5.4634,5.4725,5.4473,5.5695,4.8157,5.3782,5.5791,5.6059,5.6179,6.2247,4.8712,4.7213
Wuhushi_340200,5.0966,5.9093,5.9271,5.3455,5.117,5.9652,5.7746,5.9526,5.7943,5.8131,5.3157,5.2158,5.8588,5.8598,5.6865,5.6993,5.784,5.3872,5.6445,5.8798,5.513,5.2032,4.9703,4.3504,4.1516,3.6323,3.1266,2.7532,2.6616,2.5884,2.5733,2.5642,2.4031,2.5441,2.4035,2.2595,1.9346,1.9843,1.9269,2.0134,2.3824,2.2496,2.4506,2.5085,2.5738,2.1847,2.2388,2.9113,2.9861,2.9826,3.1095,3.1059,2.9567,2.8498,3.9233,3.9219,3.87,4.1156,3.9402,3.69,3.5504,4.4692,4.4768,4.5477,4.6004,4.6034,4.2326,3.9185,4.6275,4.7871,5.0019,5.0026,5.0022,4.6428,4.4038,5.2588,5.3004,5.3234,5.3478,5.44,4.9247,4.5418,5.4829,5.5341,5.4585,5.2541,5.3066,4.712,4.0889,5.3691,5.2653,5.5156,5.5741,5.7427,5.1729,4.8893,5.0071,5.5778,5.5799,5.5549,4.206,4.5536,4.7044,5.5532,5.5248,5.6096,5.6049,5.6114,4.9593,4.5682,5.5825,5.4644,5.5785,5.5619,5.6695,5.1211,5.4936,5.6553,5.6854,5.6808,6.2318,5.2527,5.3319
Bengbushi_340300,4.9798,5.4187,5.5727,5.1132,4.4091,5.0329,5.0878,5.5432,5.5195,5.5017,5.2053,5.0875,5.7617,5.861,5.8097,5.6608,6.0789,6.0036,6.4594,6.9138,6.8327,7.0133,6.8208,5.2409,4.5358,4.3912,4.1463,3.9853,3.5046,3.3038,2.9741,2.6603,2.4387,2.3368,2.1931,2.0448,1.9335,1.9911,1.8108,1.7751,1.9254,1.8059,1.9549,1.9947,2.0263,1.6407,1.6975,1.993,2.0744,2.1237,2.2609,2.337,2.4931,2.8019,3.3032,3.2638,3.3364,3.2578,3.0863,3.3196,3.3898,3.7754,3.8288,3.8686,3.9266,3.9497,3.9055,3.785,3.8846,4.1583,4.361,4.4336,4.1825,4.2398,4.267,4.6426,4.6996,4.7493,4.7503,4.8478,4.7244,4.4972,4.9402,4.9467,4.773,4.3666,4.7696,4.5879,4.318,4.8534,4.6997,4.8715,4.9191,5.0178,4.8515,4.6702,4.7054,4.9919,4.9917,4.9614,3.6609,4.3344,4.6033,5.0086,4.9731,5.0286,5.0109,5.091,4.6672,4.516,5.0167,4.9926,4.9866,4.9855,5.1105,4.8527,5.0189,5.0013,5.131,5.1279,5.6591,5.4739,5.4592
Huainanshi_340400,4.8683,5.1899,5.3529,4.8553,4.3558,4.8331,4.8279,5.2021,5.004,5.2061,4.778,4.8012,5.3509,5.4822,5.3551,5.1884,5.6002,5.4667,5.8444,6.2685,6.2448,6.5094,6.4921,5.699,5.4364,4.7935,4.3552,3.743,3.6364,3.5267,3.3951,3.3177,3.2105,3.258,2.9912,2.5441,2.1963,2.2976,2.2163,2.3128,2.484,2.4296,2.5438,2.6189,2.5824,2.0577,2.113,2.6375,2.6338,2.6451,2.7816,2.8149,2.734,2.8727,3.7743,3.6216,3.5997,3.5305,3.2917,3.4682,3.5084,3.9659,3.9858,4.0419,4.0565,4.1235,3.9905,3.891,3.9793,4.1718,4.3539,4.3801,4.2258,4.1657,4.1979,4.5443,4.5611,4.6253,4.6645,4.8369,4.5824,4.4674,4.851,4.8733,4.7185,4.3265,4.7072,4.5915,4.218,4.8667,4.662,4.8718,4.9589,5.0421,4.9459,4.7307,4.6865,4.948,4.941,4.8849,3.6921,4.2441,4.5619,4.9469,4.8633,4.9061,4.9292,4.9923,4.4787,4.4393,4.9651,4.8794,4.899,4.8964,5.0631,4.7829,5.0305,4.9819,5.0058,4.9885,5.6018,5.4445,5.3849
Maanshanshi_340500,5.0276,5.7328,5.7283,5.0405,4.8687,5.7716,5.5298,5.754,5.5387,5.6279,5.1017,5.1264,5.7692,5.8645,5.6324,5.5645,5.7003,5.2719,5.6985,5.955,5.6686,5.6285,5.5178,4.7866,4.3345,3.572,3.1111,2.8231,2.7945,2.7358,2.7712,2.7408,2.471,2.6756,2.6339,2.6408,2.3631,2.3036,2.0447,2.1504,2.6248,2.4762,2.6191,2.6271,2.621,2.0815,2.1036,2.7072,2.7642,2.8103,3.0046,3.1262,3.1452,3.3085,4.3086,4.1498,4.2141,4.3,4.0784,3.871,3.9104,4.7031,4.7011,4.7518,4.7786,4.8146,4.4435,4.3221,4.8704,4.9666,5.2056,5.2036,5.1962,4.8024,4.7652,5.4219,5.4543,5.4892,5.4852,5.6079,5.0516,4.8511,5.6024,5.627,5.5741,5.2596,5.421,4.7468,4.2799,5.4664,5.4197,5.5761,5.5916,5.7309,5.3506,5.0284,5.0417,5.5721,5.6128,5.5682,4.2147,4.5133,4.8501,5.5574,5.5415,5.5746,5.5944,5.5874,4.9409,4.7084,5.5773,5.4948,5.5392,5.5177,5.6146,5.0458,5.4592,5.5708,5.6321,5.6413,6.2246,5.3512,5.4129
Huaibeishi_340600,4.9241,5.3343,5.4653,5.0791,4.3369,4.9555,4.7546,5.322,5.3424,5.5306,5.076,4.9471,5.4943,5.5861,5.6176,5.4786,5.9084,5.6786,5.9138,6.2924,6.27,6.3959,6.3264,4.851,4.0747,4.286,3.2501,2.8604,2.7081,2.6445,2.6071,2.6023,2.1344,2.0197,1.9205,1.7166,1.6576,1.7737,1.625,1.7217,1.8761,1.8078,1.8742,1.9395,1.9312,1.6816,1.7055,1.9782,2.0665,2.1177,2.256,2.5917,2.7348,2.8647,3.276,3.4897,3.6236,3.5108,3.429,3.3824,3.2934,3.8345,3.9038,3.9432,4.007,4.0737,3.9535,3.8266,4.1089,4.2685,4.4227,4.4763,4.2364,4.2515,4.3044,4.5774,4.6653,4.6962,4.7204,4.8019,4.6752,4.5439,4.8411,4.7819,4.5384,4.5039,4.8118,4.617,4.4863,4.8161,4.77,4.8317,4.7881,4.968,4.6089,4.7789,4.7502,4.9378,4.9777,4.9109,3.5839,4.4826,4.6143,4.9511,4.9219,4.9735,4.9408,5.108,4.7983,4.5648,5.0975,5.014,4.9716,4.9684,5.1772,4.8491,5.0176,5.1346,5.2233,5.1796,5.7963,5.5545,5.4725
Tonglingshi_340700,5.1844,5.8772,5.8851,5.0455,4.9484,5.9408,5.7772,5.9026,5.6708,5.7574,5.1601,5.2228,6.0126,6.0662,5.9692,6.1485,6.3408,5.812,6.407,6.7939,6.5495,6.5021,6.4874,5.7382,4.9105,4.4961,3.8972,3.7641,3.7135,3.652,3.5692,3.5489,3.2421,3.6335,3.4914,3.5204,3.0615,3.1939,3.0945,2.9322,3.3776,3.1584,3.2821,3.3298,3.3583,2.674,2.7039,3.5989,3.564,3.5906,3.6909,3.6854,3.3171,3.2911,4.6704,4.695,4.4925,4.8323,4.688,4.425,4.3633,5.2064,5.1601,5.2331,5.2914,5.2497,4.818,4.6181,5.2255,5.3891,5.5558,5.5066,5.5489,5.0314,4.92,5.6802,5.6351,5.7024,5.7141,5.896,5.1716,5.0194,5.7579,5.7638,5.6946,5.5189,5.5363,4.8335,4.3856,5.6289,5.6417,5.6976,5.6996,5.7921,5.3319,5.0864,5.248,5.7672,5.7588,5.7635,4.3347,4.6011,4.8939,5.7422,5.6696,5.7471,5.7752,5.7465,4.9078,4.7906,5.7964,5.6474,5.7259,5.6976,5.7924,5.2101,5.6936,5.8365,5.8433,5.8521,6.4675,5.5493,5.7026
Anqingshi_340800,5.1071,5.5441,5.6039,5.1039,5.0443,5.6553,5.4208,5.6552,5.2418,5.457,5.5915,5.7576,6.2025,6.3436,5.9825,6.5472,6.8309,6.6654,7.0993,7.5103,7.3025,7.5391,7.4074,6.0906,5.2859,4.2491,3.9171,3.7481,3.5857,3.5688,3.3726,3.3745,3.0559,3.2892,3.2127,3.1877,2.6398,2.9278,2.819,2.8303,2.9026,2.7741,2.9457,2.9922,2.9914,2.6323,2.7359,3.2057,3.2373,3.2727,3.4822,3.6589,4.0196,4.06,5.1094,5.0412,4.7206,4.8976,4.8069,4.9349,5.045,5.1288,4.9886,5.2268,5.3195,5.0995,5.3261,5.0026,5.0887,5.4232,5.4625,5.3122,5.4145,5.3074,5.286,5.4857,5.4824,5.4918,5.5008,5.6346,5.3481,5.3739,5.5885,5.5917,5.4448,5.4333,5.3267,4.9763,4.3815,5.381,5.4064,5.5982,5.6186,5.8677,5.9921,5.6185,5.5026,5.642,5.5844,5.574,4.1838,4.882,5.2119,5.5464,5.4911,5.5707,5.5842,5.6388,4.9677,5.1388,5.5345,5.3669,5.57,5.5611,5.7278,5.5374,5.6627,5.6461,5.6595,5.6783,6.3774,5.8912,6.2579
Huangshanshi_341000,5.4871,5.9059,5.9377,5.4478,5.4315,5.9949,5.8566,5.9442,5.8012,6.0196,5.6451,5.737,6.1561,6.1425,5.7964,6.0933,6.3824,5.9964,6.2926,6.5525,6.373,6.1457,5.8886,5.011,4.0379,4.5137,3.1269,2.7156,2.6337,2.5453,2.6254,2.6813,2.491,2.7816,2.8539,2.8972,2.3247,2.6603,2.6827,2.6923,2.7553,2.3846,2.5858,2.5989,2.8327,2.29,2.4185,3.1448,3.3314,3.4977,3.984,4.3236,4.319,4.2813,5.0965,5.0121,4.5598,5.0427,4.8812,4.4437,4.6002,5.1198,4.8964,5.0668,5.2261,4.9846,4.8488,4.7042,5.0016,5.2394,5.346,5.1961,5.3393,5.1602,5.0621,5.5096,5.4726,5.521,5.5494,5.7253,5.2472,4.9805,5.5581,5.6153,5.5979,5.5045,5.5277,5.0444,4.2962,5.5211,5.3703,5.7211,5.7523,6.1297,6.6919,6.6311,5.9733,5.9807,6.0253,6.0451,4.6229,5.5478,5.757,6.0984,5.9712,5.8295,5.8746,5.9692,5.2403,5.0419,5.8467,5.6155,5.7771,5.7718,5.9017,5.5507,5.8259,5.9547,5.8801,5.8949,6.54,6.0505,6.2492
Chuzhoushi_341100,5.1269,5.5535,5.572,5.1946,4.7804,5.2796,5.1916,5.4966,5.1967,5.4369,5.1112,5.1657,5.6685,5.8502,5.6744,5.5849,5.804,5.7016,5.9768,6.3638,6.108,6.2849,6.107,5.4511,5.0002,4.4729,3.8771,3.5826,3.4261,3.3212,3.2228,3.2501,3.1448,3.1236,3.074,2.8489,2.4601,2.5206,2.6651,2.6487,2.8817,2.6601,2.8278,2.8552,2.8067,2.2581,2.3113,2.9189,3.1024,3.0957,3.2725,3.3257,3.3822,3.3636,4.1748,4.0776,4.2417,4.271,3.9917,4.1354,4.1283,4.6462,4.7184,4.7301,4.7784,4.8076,4.7021,4.5513,4.6251,4.8454,5.0145,5.0167,4.8384,4.7947,4.7559,5.1302,5.1984,5.2319,5.227,5.3323,5.1373,4.9406,5.3074,5.3326,5.2714,4.9371,5.2499,5.0189,4.6859,5.2363,5.2437,5.3842,5.4556,5.6589,5.7379,5.348,5.2549,5.4086,5.4477,5.4077,4.0538,4.7627,5.0745,5.3939,5.3926,5.4544,5.4566,5.5003,5.1536,5.01,5.5065,5.4651,5.4774,5.5449,5.7146,5.4337,5.4934,5.586,5.6687,5.6692,6.3409,6.0508,6.0684
Fuyangshi_341200,5.3114,5.4476,5.6631,5.464,4.7901,5.008,5.0484,5.6095,5.5193,5.7574,5.6722,5.6714,6.2144,6.4346,6.3982,6.3989,6.9086,6.9757,7.3903,8.0327,8.006,8.1975,8.2553,6.0818,5.3681,5.0233,4.1877,3.9622,3.7438,3.8443,3.6041,3.5225,3.3937,3.38,3.2292,2.9051,2.4352,2.5035,2.4432,2.4736,2.5648,2.5616,2.6277,2.689,2.5909,2.2791,2.4282,2.7126,2.7631,2.7957,2.9238,3.0688,3.3967,3.6151,3.8342,3.5246,3.4895,3.3178,3.4073,3.8749,4.0081,4.2204,4.2699,4.3627,4.4078,4.4999,4.8725,5.0597,4.769,5.2234,5.4304,5.4329,5.0221,5.3903,5.4659,5.4457,5.4675,5.5141,5.5048,5.5451,5.4744,5.3555,5.4153,5.408,5.1826,4.6782,4.9565,5.1711,4.6567,5.2194,5.096,5.2273,5.2724,5.3451,5.3041,5.3304,5.2817,5.3692,5.3932,5.3206,3.8155,4.8561,5.2532,5.3406,5.2778,5.3013,5.3045,5.3203,5.0015,5.0862,5.3223,5.2828,5.2406,5.2314,5.4069,5.3981,5.3268,5.2823,5.3801,5.3623,5.9933,6.0089,5.8488
Suzhoushi_341300,4.7165,4.9133,5.1039,4.8405,4.0876,4.558,4.3298,4.958,5.026,5.2144,4.9659,4.9399,5.4459,5.7283,5.8287,5.6286,6.1453,6.1501,6.5511,7.0323,7.1719,7.5199,7.7168,5.6966,4.9331,5.6999,4.735,4.0491,3.3886,3.132,2.929,2.7599,2.6082,2.5095,2.3973,2.194,2.1477,2.4335,2.252,2.3583,2.4316,2.2524,2.3629,2.4431,2.3255,1.9654,2.0978,2.3389,2.4369,2.5118,2.7418,3.2871,3.498,3.4768,3.6874,3.9404,4.1092,3.9534,3.7942,4.1138,4.1534,4.3735,4.4468,4.4825,4.4616,4.4431,4.5492,4.3349,4.149,4.5347,4.6747,4.7383,4.2516,4.6366,4.6839,4.6999,4.7943,4.8146,4.7988,4.859,4.9181,4.7706,4.8153,4.7048,4.4131,4.3456,4.6806,4.7375,4.5962,4.7134,4.6654,4.7734,4.7793,4.9242,4.7436,4.8955,4.7191,4.7787,4.8072,4.7531,3.3976,4.3922,4.6422,4.7929,4.7166,4.7909,4.6867,4.8466,4.6593,4.4661,4.8196,4.7369,4.7163,4.6668,4.8815,4.8251,4.8252,4.7815,4.8788,4.8935,5.5341,5.5944,5.5892
Luanshi_341500,5.2728,5.5337,5.5507,5.143,5.0279,5.2817,5.2175,5.5042,5.038,5.3662,5.2263,5.4259,5.8146,6.0276,5.8431,5.9161,6.1614,6.1416,6.5195,6.9636,6.9521,7.1285,7.0548,6.2149,5.3205,5.1862,4.631,4.2481,3.9633,3.7819,3.5996,3.5238,3.2452,3.2578,3.092,2.9743,2.5271,2.7169,2.764,2.664,2.7494,2.6898,2.7176,2.7687,2.7688,2.3336,2.415,2.9549,3.0585,3.0969,3.2598,3.297,3.4077,3.5581,4.2851,4.1123,4.1744,4.1435,3.9561,4.3562,4.467,4.7289,4.771,4.8407,4.8665,4.8635,4.9107,4.7982,4.7629,4.9574,5.0806,5.0826,4.9451,4.9977,5.0215,5.2024,5.2334,5.2533,5.2545,5.37,5.2335,5.1978,5.4168,5.4387,5.3636,5.108,5.202,5.1149,4.67,5.3054,5.2693,5.3972,5.5267,5.6396,5.7773,5.6164,5.4139,5.4532,5.4127,5.4055,4.0497,4.904,5.2588,5.4396,5.3753,5.4389,5.462,5.5108,5.2666,5.3667,5.5867,5.4157,5.4065,5.401,5.5688,5.276,5.3569,5.4028,5.435,5.4882,6.3049,6.3743,6.3492
Bozhoushi_341600,5.2015,5.3134,5.536,5.404,4.6693,4.9761,4.8873,5.4531,5.5882,5.7711,5.7177,5.7362,6.2397,6.5107,6.5583,6.308,6.9771,7.1221,7.7138,8.4069,8.4764,8.7434,8.8778,6.1385,5.8872,6.3027,5.4133,4.9559,4.2488,4.2385,4.1331,4.0146,4.0296,4.0146,3.9112,3.5711,3.121,3.1703,2.9495,3.1806,3.3194,3.2603,3.3733,3.5052,3.3673,3.0283,3.249,3.6204,3.7647,3.8701,4.0538,4.2755,4.5377,4.5616,4.9594,5.0108,5.0315,4.7271,4.6084,5.1439,5.3361,5.44,5.4354,5.4744,5.4391,5.3921,5.5735,5.4848,5.0896,5.3825,5.5007,5.4739,5.03,5.3864,5.4466,5.3243,5.3368,5.3696,5.3642,5.3652,5.4612,5.3744,5.3016,5.277,4.9147,4.8442,4.9831,5.2149,5.0547,5.1239,5.0905,5.1899,5.1804,5.2737,5.2297,5.3917,5.162,5.2668,5.3031,5.2041,3.7488,4.8556,5.2401,5.2425,5.1587,5.2117,5.1902,5.3338,5.1595,5.0538,5.3383,5.4233,5.2684,5.1188,5.2873,5.172,5.1869,5.1736,5.2839,5.3082,6.0206,6.1003,5.9887
Chizhoushi_341700,5.1474,5.5274,5.5692,5.0137,5.0335,5.6419,5.4082,5.6451,5.3803,5.4977,5.2093,5.3623,5.771,5.7883,5.6136,5.9519,6.136,5.8862,6.1455,6.523,6.2974,6.2806,6.0687,5.049,4.3865,4.8344,3.9567,3.7081,3.4789,3.4573,3.2349,3.1162,2.7924,3.0434,2.9694,2.9405,2.4749,2.7483,2.7915,2.75,2.8022,2.5322,2.6885,2.6777,2.747,2.3395,2.4801,3.0799,3.2255,3.281,3.5625,3.6971,3.9291,4.1655,5.0431,4.7608,4.5029,4.8086,4.6212,4.5426,4.7444,5.1717,5.012,5.204,5.287,5.135,5.0294,4.8518,5.0763,5.2883,5.4079,5.311,5.4358,5.2589,5.1491,5.5466,5.5108,5.5179,5.5032,5.6464,5.2423,5.1796,5.5571,5.5922,5.4961,5.3753,5.3183,4.8894,4.3473,5.4022,5.3621,5.5309,5.5316,5.7331,5.7326,5.3985,5.3435,5.538,5.5318,5.5476,4.1951,4.6991,5.0907,5.5154,5.4616,5.554,5.5837,5.5984,4.9197,4.9043,5.5693,5.3603,5.5443,5.5871,5.7705,5.454,5.5171,5.5802,5.5715,5.6128,6.3134,5.821,6.0544
Xuanchengshi_341800,5.4732,5.9975,5.9266,5.4378,5.4285,6.0476,5.8511,5.9982,5.9313,5.8235,5.5587,5.6426,6.0249,6.0203,5.8155,5.8813,6.117,5.8434,5.9157,6.1397,6.0175,5.8901,5.8472,5.5343,5.1549,4.8787,3.8441,3.4785,3.4381,3.2938,3.3252,3.4095,3.2366,3.467,3.4315,3.2662,2.5689,2.5951,2.733,2.7048,2.982,2.745,3.0104,3.1221,3.3689,2.8144,2.9675,3.7288,3.9671,4.0884,4.3444,4.34,4.2827,4.2253,5.0338,4.9006,4.5533,4.9972,4.8788,4.6882,4.7483,5.295,5.2479,5.3306,5.3977,5.373,5.235,5.135,5.2645,5.418,5.661,5.6077,5.5985,5.4508,5.3897,5.785,5.7808,5.8114,5.8343,5.9585,5.6305,5.4299,5.8515,5.8585,5.8176,5.7036,5.6077,5.1563,4.8577,5.6825,5.6895,5.8938,5.9362,6.214,6.2955,5.8401,5.73,5.8995,5.9013,5.8851,4.5035,5.1269,5.479,5.9198,5.8882,5.9736,6.005,6.0426,5.6147,5.3681,6.0575,5.7979,5.9818,5.9891,6.0356,5.7393,5.9076,6.0465,6.0687,6.0978,6.8665,6.5002,6.5844
Fuzhoushi_350100,4.5221,5.3498,5.4446,4.5914,4.3929,5.3338,5.3426,5.301,5.2542,5.4187,4.6227,4.3139,5.0901,5.0252,5.0241,5.0161,4.8567,4.1983,4.47,4.459,4.247,3.919,3.3893,2.4862,2.0476,1.6407,1.6839,1.5098,1.5341,1.5564,1.6023,1.5856,1.5624,1.6192,1.5478,1.4933,1.3394,1.3938,1.1831,1.2654,1.7138,1.6894,1.7162,1.7651,1.8045,1.6376,1.4494,2.4177,2.4687,2.5396,2.7046,2.8651,2.3487,2.2512,3.2714,3.2945,3.322,3.2174,3.3308,2.7896,2.5408,3.5721,3.6169,3.3404,3.5788,3.7205,3.0066,2.7577,3.9658,3.877,3.9872,3.5024,3.9984,3.2052,3.2658,4.2646,4.1537,4.1104,4.1498,4.3048,3.635,3.4733,4.3409,4.3553,4.4423,4.4378,4.4786,3.4483,3.4204,4.2538,4.3068,4.4375,4.1716,4.2183,3.5065,3.4076,3.6254,4.4757,4.4886,4.4926,3.4361,3.6284,3.7215,4.5441,4.4913,4.5806,4.5453,4.6341,4.0327,3.8307,4.6452,4.4236,4.4721,4.4865,4.627,4.0112,4.4613,4.6816,4.647,4.6825,5.14,4.2789,4.0609
Xiamenshi_350200,4.8455,5.9979,6.0868,5.2029,4.7818,6.0214,6.0436,6.0156,5.9743,6.0943,5.2534,4.7174,5.7701,5.7316,5.7944,5.5943,5.3945,4.4559,4.6577,4.4539,4.0019,3.2499,2.5373,1.8064,1.4773,1.2301,1.1991,1.152,1.187,1.1772,1.199,1.1419,1.0489,1.3273,1.1732,1.2308,1.2075,1.2079,1.0972,1.1839,2.1969,2.1469,2.1204,2.2376,2.2534,1.8281,1.3978,2.7978,2.8524,2.9216,3.0422,3.1618,2.4421,2.159,3.6939,3.75,3.8281,3.8817,3.9486,3.1286,2.7155,4.3391,4.4017,4.3127,4.4055,4.4962,3.5741,3.0871,4.7527,4.7669,4.7899,4.6304,4.8473,3.7614,3.4627,5.0267,4.9966,4.9425,4.9848,5.0695,4.0405,3.6221,5.125,5.1201,5.1689,5.1592,5.1995,4.1023,3.6956,5.089,5.0997,5.1185,4.9837,4.8712,3.3118,3.2025,3.5284,5.1224,5.2061,5.2162,3.9601,4.2961,4.0578,5.23,5.234,5.3082,5.2812,5.3256,4.5297,4.0932,5.3199,5.2738,5.2562,5.2027,5.29,4.4435,5.0001,5.3511,5.3493,5.3557,5.8138,4.232,4.0334
Putianshi_350300,4.46,4.6807,4.7839,4.483,4.3333,4.6877,4.6693,4.6179,4.6297,4.8249,4.4919,4.3319,4.6341,4.5868,4.6388,4.7344,4.5051,4.4272,4.2751,4.769,4.5591,4.5226,4.1509,3.4169,3.9226,2.0186,2.8094,2.3417,2.2556,2.2019,2.0403,1.9679,1.7782,1.7964,1.7149,1.7395,1.5432,1.5593,1.4394,1.4894,1.7019,1.6736,1.6156,1.722,1.6884,1.8245,1.568,2.5559,2.7589,2.9509,3.0853,3.2179,3.0794,3.0357,3.4132,3.5,3.4746,3.3787,3.4606,3.4525,3.2553,3.561,3.6653,3.229,3.5425,3.7485,3.6133,3.4941,3.9177,3.8299,3.9199,3.3831,3.9023,3.7242,3.8381,4.137,3.9207,3.9432,3.9161,4.1746,4.0799,3.9557,4.1123,4.147,4.2139,4.1652,4.2642,3.8334,3.8494,3.8701,4.1115,4.2965,3.9607,4.2279,4.0873,3.8889,3.9395,4.2406,4.2502,4.2484,3.2434,3.9157,4.0553,4.2757,4.2371,4.3009,4.2988,4.3515,4.2404,4.117,4.3218,4.1106,4.1202,4.1352,4.2892,4.1831,4.2405,4.3388,4.308,4.3149,4.8201,4.6358,4.4955
Sanmingshi_350400,4.5111,4.8432,4.9341,4.3431,4.2946,4.8413,4.8289,4.8836,4.8612,4.9991,4.4352,4.4753,4.9632,4.8232,4.9491,5.0521,5.0907,4.9752,5.0914,5.3485,5.4568,5.5189,5.2627,4.295,3.1879,2.8003,2.7095,2.5029,2.6163,2.6033,2.5613,2.6149,2.4835,2.3517,2.444,2.4428,1.9816,2.0935,1.8877,2.0325,2.5296,2.5151,2.5946,2.5846,2.5975,2.3475,2.5096,3.3641,3.5481,3.6477,3.9105,4.1278,3.8404,3.7438,4.3796,4.3198,4.3489,4.3587,4.4312,4.2071,4.0026,4.5141,4.3547,4.1404,4.3655,4.5416,3.8935,4.1299,4.5133,4.5274,4.59,3.9255,4.4757,4.2236,4.2383,4.7066,4.3105,4.3674,4.4072,4.6346,4.3099,4.2189,4.52,4.4574,4.6838,4.6456,4.5991,3.9948,3.8484,4.1786,4.3719,4.6315,4.2225,4.5355,4.4924,4.2447,4.1945,4.6049,4.5774,4.5601,3.4905,3.8573,4.1365,4.5477,4.4938,4.593,4.5992,4.6712,4.3271,4.1839,4.6318,4.3758,4.3753,4.3171,4.5749,4.2125,4.4839,4.5695,4.5445,4.5678,4.9676,4.8593,4.7291
