fips,dem_share
08087,0.263461538
08089,0.34820160899999997
08091,0.512688822
08093,0.328405491
08095,0.18696397899999997
08097,0.696854509
08099,0.236443381
08101,0.45615797399999997
08103,0.126376812
08105,0.361582942
08107,0.543400543
08109,0.499823633
08113,0.6872256870000001
08117,0.5908866079999999
08119,0.24944613699999998
08121,0.108305891
08123,0.343496175
08125,0.151534126
09001,0.578933499
09003,0.590868202
09005,0.40819154
09007,0.511791388
09009,0.542495369
09011,0.504161
09013,0.497339326
09015,0.428782244
10001,0.447076329
10003,0.620901632
10005,0.371038035
12001,0.589713077
12003,0.167167959
12005,0.24924245
12007,0.241692842
12009,0.380232691
12011,0.665087247
12013,0.204078277
12015,0.34703343200000003
12017,0.285934755
12019,0.261281143
12021,0.35766355
12023,0.264778625
12029,0.17633990600000002
12031,0.475401842
12033,0.376870052
12035,0.383040885
12037,0.28994181199999997
12039,0.6792384570000001
12041,0.173159145
12043,0.29198254100000004
12045,0.235842589
12047,0.34871794899999997
12049,0.28339707199999997
12051,0.415204678
12053,0.33898034
12055,0.326949175
12057,0.51516916
12059,0.100187926
12061,0.362996663
12063,0.30402547399999996
12065,0.46317854799999997
12067,0.15271226400000001
12069,0.36863347799999996
12071,0.382660376
12073,0.605184971
12075,0.26300592899999997
12077,0.197512136
12079,0.414579659
12081,0.397992825
12083,0.355128792
12085,0.351839332
12086,0.636751125
12087,0.446607656
12089,0.233205313
12091,0.23578404600000002
12093,0.28997290000000003
12095,0.603897304
12097,0.609517424
12099,0.565687601
12101,0.373817591
12103,0.474613274
12105,0.41303980799999995
12107,0.30479814
12109,0.315711209
12111,0.474848595
12113,0.210427945
12115,0.427262369
12117,0.47094657100000004
12119,0.29528468
12121,0.212046646
12123,0.231646932
12125,0.178082192
12127,0.41818307299999996
12129,0.283238877
12131,0.20441775399999998
12133,0.202940122
13001,0.20450656
13003,0.267049808
13005,0.151243781
13009,0.494539588
13011,0.09806451599999999
13013,0.22642808
13015,0.20763590399999998
13017,0.353942049
13019,0.158877086
13021,0.5876893089999999
13023,0.221351025
13025,0.098238375
13027,0.398989899
13029,0.26454887
13031,0.365816085
13033,0.505935194
13035,0.26970779899999997
13039,0.313740014
13043,0.272654797
13045,0.282495864
13047,0.17830848
13049,0.25
13051,0.555456475
13053,0.427338129
13055,0.195467765
13057,0.225190329
13059,0.658195482
13063,0.842352384
13065,0.279429735
13067,0.484013917
13069,0.294214876
13071,0.254183793
13073,0.291722657
13075,0.289417203
13077,0.26857235399999996
13079,0.274536321
13081,0.37766240700000003
13083,0.154597885
13085,0.123076923
13087,0.400933307
13089,0.798616075
13091,0.262376944
13093,0.485099767
13095,0.68386775
13097,0.5369946999999999
13099,0.45308255
13103,0.206880382
13105,0.317891574
13107,0.309796438
13109,0.31275948
13111,0.162800542
13113,0.382250094
13115,0.264649792
13117,0.23886948800000002
13119,0.146200894
13121,0.6885887740000001
13123,0.153840132
13127,0.34366517799999996
13129,0.167783111
13131,0.32703788100000003
13133,0.361387257
13135,0.5060533429999999
13137,0.15286585
13139,0.22887373800000002
13141,0.7544692740000001
13143,0.129875847
13145,0.247606351
13147,0.255510527
13149,0.17594127399999998
13151,0.506824211
13153,0.375389071
13155,0.24277929199999998
13157,0.165171019
13159,0.255417701
13161,0.176805338
13163,0.548363949
13165,0.367473822
13167,0.308193163
13169,0.31559238300000003
13171,0.298213347
13173,0.28073841899999996
13175,0.34572452600000003
13177,0.22413915
13179,0.591959363
13181,0.31033642100000003
13183,0.330337624
13185,0.398465811
13187,0.17867203199999998
13189,0.399115235
13191,0.390140606
13193,0.630977373
13195,0.20211702
13197,0.380250784
13199,0.412715634
13201,0.244889937
13205,0.44327411200000005
13207,0.28146922
13209,0.236856823
13211,0.281055409
13213,0.144485471
13215,0.577282999
13217,0.498851934
13219,0.276986451
13221,0.274348217
13223,0.27777777800000003
13225,0.47433035700000004
13227,0.140974498
13229,0.123512515
13231,0.142120344
13233,0.20168835699999998
13235,0.306241331
13237,0.290682968
13241,0.180680681
13243,0.55122456
13245,0.64641462
13247,0.614090681
13249,0.210057622
13251,0.40244969399999997
13253,0.33138238600000003
13255,0.364028945
13257,0.187162506
13261,0.5030071079999999
13263,0.616759088
13267,0.24351731100000001
13269,0.38028169
13271,0.345890411
13273,0.541179279
13275,0.379853207
13277,0.305717702
13279,0.25585467300000003
13281,0.17888823199999998
13283,0.31890492
13285,0.371988817
13287,0.36668628600000003
13289,0.485587583
13291,0.162729006
13293,0.31781598699999997
13295,0.17594757100000002
13297,0.20374465600000002
13299,0.28233749199999997
13301,0.562982005
13303,0.496395225
13305,0.196004994
13311,0.14158842900000002
13313,0.258888381
13315,0.286290323
13317,0.411948284
13319,0.44180079299999997
13321,0.243520193
15001,0.636055313
15003,0.614773085
15007,0.624871844
15009,0.644527866
16001,0.386760294
16005,0.309492459
16007,0.087090164
16009,0.183990442
16011,0.17587969899999997
16013,0.598284222
16015,0.203723125
16017,0.277849401
16019,0.201940255
16021,0.18070889
16027,0.23195713399999998
16029,0.08929159800000001
16031,0.12668134
16035,0.185214417
16039,0.21286083100000003
16041,0.07001273
16043,0.113910761
16045,0.154513452
16047,0.179156232
16049,0.14526903900000002
16051,0.085054466
16053,0.19685972399999999
16055,0.24527220600000002
16057,0.44533098600000004
16059,0.17895507800000002
16063,0.20594965699999998
16065,0.076555329
16067,0.16984427300000002
16069,0.280681356
16071,0.088974855
16073,0.15057324800000002
16075,0.173138787
16077,0.253444525
16079,0.2703125
16081,0.433882637
16083,0.20864296699999998
16085,0.35763694100000004
16087,0.174186308
17001,0.240242872
17003,0.443429375
17005,0.27463479399999996
17007,0.390678666
17011,0.363828375
17015,0.32867696399999996
17017,0.316354411
17019,0.547179901
17021,0.258231451
17023,0.236755802
17025,0.160629921
17027,0.22647683600000001
17029,0.334309107
17031,0.746750115
17033,0.22823098100000003
17035,0.18519849100000002
17037,0.46940367
17039,0.253214901
17041,0.238584894
17043,0.533205526
17045,0.227740379
17047,0.12966836
17049,0.175080925
17051,0.18977569100000002
17053,0.221075672
17055,0.252632142
17057,0.38823827299999997
17059,0.2427041
17061,0.21575649100000002
17063,0.347075784
17065,0.19251080199999998
17067,0.234513759
17071,0.32831154100000004
17073,0.359980522
17075,0.19167177
17077,0.472600236
17079,0.179906542
17081,0.26030943
17083,0.243744882
17085,0.393682725
17087,0.187551322
17089,0.520108974
17091,0.401035831
17093,0.46558272700000003
17095,0.453311154
17097,0.563702557
17099,0.39287940000000005
17101,0.21168362300000002
17103,0.356898444
17105,0.263475015
17107,0.267155875
17109,0.403910785
17111,0.428945326
17113,0.453385107
17115,0.38166874700000003
17117,0.299150268
17119,0.38859570299999996
17121,0.255886143
17123,0.298963904
17125,0.310514955
17127,0.23312883399999998
17129,0.278894858
17131,0.36023460399999996
17133,0.28598739300000003
17135,0.269995377
17137,0.317297297
17139,0.235715423
17141,0.332740875
17143,0.484822236
17145,0.249873135
17147,0.293627886
17149,0.187649402
17153,0.351736746
17155,0.36869173899999996
17157,0.242285473
17159,0.206142634
17161,0.504703566
17163,0.503864654
17165,0.225931131
17167,0.415835646
17169,0.280825496
17171,0.205138037
17173,0.207811081
17175,0.27378782399999996
17177,0.381851251
17179,0.321195652
17181,0.281363477
17183,0.32839385
17185,0.210651537
17187,0.382605354
17189,0.194964319
17191,0.126861155
17193,0.192501704
17195,0.431357986
17197,0.504901896
17199,0.269402235
17201,0.47064438700000005
17203,0.256343133
18001,0.214285714
18003,0.376397507
18005,0.30289319800000003
18007,0.234588107
18009,0.256871254
18011,0.316396296
18013,0.316928886
18015,0.21890547300000002
18017,0.264550637
18019,0.367724402
18021,0.204396384
18023,0.23617627300000002
18025,0.288047028
18027,0.167161961
18029,0.20356860000000002
18031,0.19061741699999998
18033,0.233226837
18035,0.402300379
18037,0.269665733
18039,0.316014018
18041,0.23630640100000003
18043,0.37261189
18045,0.197010144
18047,0.178788704
18049,0.234057798
18051,0.24031258100000003
18053,0.276943742
18055,0.212230998
18057,0.371220568
18059,0.246096017
18061,0.25773251399999997
18063,0.299104011
18065,0.25422972
18067,0.30439975
18069,0.21853768
18071,0.21868776
18073,0.24884138100000003
18075,0.236538943
18077,0.319403426
18079,0.212017937
18081,0.260421053
18083,0.24310389300000002
18085,0.19676474300000002
18087,0.217436755
18089,0.58117343
18091,0.43797978
18093,0.21982038399999998
18095,0.344933128
18097,0.58751504
18099,0.26534675399999996
18101,0.18319817
18103,0.20516243899999997
18105,0.585349163
18107,0.22182633899999998
18109,0.193094629
18111,0.242277826
18113,0.231142688
18115,0.23485107800000002
18117,0.25
18119,0.227416151
18121,0.21893041600000002
18123,0.38013656100000004
18125,0.216998494
18127,0.436274129
18129,0.282425604
18131,0.24308481399999998
18133,0.22806659899999998
18135,0.23388793300000002
18137,0.192896175
18139,0.211394511
18141,0.47475922200000004
18143,0.290297769
18145,0.23602311899999998
18147,0.286702074
18149,0.26978105399999996
18151,0.257036935
18153,0.246874635
18155,0.251419303
18157,0.436407262
18159,0.211318242
18161,0.217259192
18163,0.39347925
18165,0.299899121
18167,0.40009543399999997
18169,0.224086724
18171,0.213486005
18173,0.307073575
18175,0.231593745
18177,0.32534501
18179,0.19613196800000002
18181,0.257634537
18183,0.21628368399999998
20001,0.262742941
20003,0.200597015
20005,0.30250950600000004
20007,0.126998224
20009,0.17908267600000002
20011,0.21926801199999998
20013,0.21382557
20015,0.237661352
20021,0.232598608
20027,0.177225131
20029,0.19363867699999998
20031,0.178711898
20035,0.281356469
20037,0.34913706299999997
20041,0.195980512
20043,0.173771462
20045,0.6228163000000001
20051,0.229513685
20053,0.19447555100000002
20055,0.314499459
20057,0.27844001
20059,0.26374829
20061,0.362739872
20067,0.184596065
20073,0.170774648
20077,0.152443755
20079,0.339769375
20085,0.259883121
20087,0.302027108
20091,0.44762659899999996
20095,0.17966406699999998
20099,0.282595288
20103,0.336919574
20107,0.166252541
20111,0.378336589
20113,0.253178465
20115,0.21408250399999998
20117,0.22940295300000002
20121,0.26567700699999997
20123,0.162134602
20125,0.219676774
20127,0.229039634
20131,0.141546271
20133,0.237725689
20139,0.24879364199999998
20143,0.146055804
20145,0.217587373
20149,0.208080052
20151,0.20067673100000002
20155,0.282403965
20159,0.18270241899999998
20161,0.433819432
20167,0.144378328
20169,0.286303481
20171,0.107175295
20173,0.368820286
20175,0.323144105
20177,0.449911148
20181,0.13284839199999998
20189,0.116340561
20191,0.21353630899999998
20193,0.132270694
20195,0.133603239
20197,0.22958579899999998
20201,0.139963834
20205,0.165413534
20209,0.617986511
21001,0.160694765
21003,0.166625494
21005,0.230607599
21007,0.19897586
21009,0.23123106899999998
21011,0.296708088
21013,0.17699115
21015,0.26078656
21017,0.317051005
21019,0.29436785
21021,0.330681292
21023,0.19988658899999998
21025,0.267863367
21027,0.22338728100000002
21029,0.228866894
21031,0.16983500699999998
21033,0.21087866100000002
21035,0.295906287
21037,0.344812985
21039,0.166089965
21041,0.28690013
21043,0.22144386100000002
21045,0.119117875
21047,0.325499253
21049,0.290404196
21051,0.111127531
21053,0.12259076599999999
21055,0.152836265
21059,0.309188552
21061,0.18668955
21065,0.19981965699999998
21067,0.511887907
21069,0.215335463
21071,0.242744861
21073,0.44906767200000003
21075,0.324937028
21077,0.22438586
21079,0.190607372
21081,0.199811696
21083,0.199205107
21085,0.18523071100000002
21087,0.156009751
21089,0.254715242
21091,0.289639115
21093,0.323106868
21095,0.127544855
21097,0.26102043399999997
21099,0.238160793
21101,0.34028412
21103,0.255700098
21107,0.211845662
21109,0.08762043300000001
21111,0.540460324
21113,0.263397068
21115,0.130589219
21117,0.336314898
21119,0.216033316
21121,0.146603397
21123,0.200722475
21125,0.138525349
21127,0.172955975
21133,0.168819794
21135,0.14816912
21137,0.195063278
21139,0.19095801899999998
21141,0.252775484
21143,0.26375567899999997
21145,0.291755837
21147,0.114958449
21149,0.216381954
21151,0.315565545
21155,0.33029219600000004
21157,0.21990657600000002
21161,0.272890982
21163,0.247404137
21165,0.25188916899999997
21167,0.22626358100000002
21169,0.211255411
21171,0.12041675
21173,0.27575969300000003
21175,0.210680628
21177,0.250535988
21179,0.30929718300000003
21181,0.277015136
21183,0.200038469
21185,0.312543756
21187,0.21235752800000002
21191,0.19377393
21193,0.202043133
21195,0.173525238
21197,0.256606819
21199,0.150065975
21203,0.136750859
21205,0.37240054200000006
21207,0.133716663
21209,0.318801653
21211,0.30495626800000003
21213,0.284689948
21215,0.20189175
21217,0.225809305
21219,0.21803724600000002
21221,0.235076285
21223,0.231437599
21225,0.214297215
21227,0.35014653100000004
21229,0.251951739
21231,0.179054054
21233,0.21360895800000002
21235,0.15006534
21237,0.285768501
21239,0.365553344
22001,
22003,
22005,
22007,
22009,
22011,
22013,
22015,
22017,
22019,
22021,
22023,
22025,
22027,
22029,
22031,
22033,
22037,
22039,
22041,
22043,
22045,
22047,
22049,
22051,
22053,
22055,
22057,
22059,
22061,
22063,
22065,
22067,
22069,
22071,
22073,
22075,
22077,
22079,
22081,
22083,
22085,
22087,
22089,
22091,
22093,
22095,
22097,
22099,
22101,
22103,
22105,
22109,
22111,
22113,
22115,
22117,
22119,
22121,
22123,
22125,
22127,
23001,0.413823492
23003,0.38140012
23005,0.5993609520000001
23007,0.42552159100000003
23009,0.501618425
23011,0.442574915
23013,0.5375642629999999
23015,0.476259127
23017,0.39011570100000004
23019,0.40772287100000004
23021,0.337399259
23023,0.49333826799999997
23025,0.34883364
23027,0.459770115
23029,0.371219065
23031,0.48868509
24001,0.256899589
24003,0.47548328100000004
24005,0.559053143
24009,0.38442878799999997
24011,0.284064338
24013,0.28924963
24015,0.301530849
24017,0.6301291139999999
24019,0.410180624
24021,0.449740207
24023,0.18321319
24025,0.352182955
24027,0.6325612079999999
24029,0.456541263
24031,0.747248227
24033,0.881306915
24035,0.30060702
24037,0.351791662
24039,0.423838384
24041,0.42100909799999997
24043,0.320180025
24045,0.424236726
24047,0.344958087
25001,0.541079619
25003,0.674567535
25005,0.52032664
25007,0.7303077729999999
25009,0.5852296060000001
25011,0.641171386
25013,0.554311062
25015,0.667426105
25017,0.663695707
25019,0.647205745
25021,0.613501972
25023,0.507799882
25025,0.795977858
25027,0.518049022
26001,0.279444982
26003,0.36808322299999996
26005,0.323557882
26007,0.331813852
26009,0.327492269
26011,0.30977131
26013,0.331232092
26015,0.300504468
26017,0.40851690399999996
26019,0.40164255
26021,0.409476475
26023,0.286531167
26025,0.410121897
26027,0.3217526
26029,0.352114607
26031,0.314657695
26033,0.348020186
26035,0.317350063
26037,0.405657361
26039,0.30829924
26041,0.348042397
26043,0.297987087
26045,0.443570908
26047,0.370811616
26049,0.523449281
26051,0.30420141100000003
26053,0.39909946799999996
26055,0.406385082
26057,0.344123899
26059,0.24067201600000002
26061,0.38517665100000004
26063,0.287679839
26065,0.603257637
26067,0.311015119
26069,0.32520021
26071,0.339086294
26073,0.44911783200000005
26075,0.37020824700000005
26077,0.531659
26079,0.258122948
26081,0.450000649
26085,0.363926426
26087,0.281831662
26089,0.45903639
26091,0.364613945
26093,0.32478793899999997
26095,0.264055836
26097,0.34197146100000003
26099,0.420491186
26101,0.395190094
26103,0.48647501200000004
26105,0.359618658
26107,0.339410531
26109,0.32865899
26111,0.367830424
26113,0.213885472
26115,0.36194723700000003
26117,0.29591491600000003
26119,0.256937512
26121,0.477717447
26123,0.274381625
26125,0.516194362
26127,0.333025985
26129,0.291710792
26131,0.343257443
26133,0.254972193
26135,0.256322121
26137,0.283617802
26139,0.315082601
26141,0.33250207800000003
26143,0.328732459
26145,0.470695505
26147,0.314769945
26149,0.316790841
26151,0.253156008
26153,0.329561868
26155,0.36779924399999997
26157,0.28799038600000004
26159,0.39844924
26161,0.6813254990000001
26163,0.6678048639999999
26165,0.289972545
27001,0.33950817899999997
27003,0.406442791
27005,0.302403902
27007,0.402893712
27009,0.281184565
27011,0.33430127
27013,0.42949424
27015,0.27309674100000003
27017,0.46455439
27019,0.38616776799999997
27021,0.309331833
27023,0.317904211
27025,0.306933969
27027,0.441220491
27029,0.259128386
27031,0.5631811489999999
27033,0.293305366
27035,0.306400312
27037,0.477372105
27039,0.29115825
27041,0.28583888
27043,0.29047490600000003
27045,0.350248756
27047,0.37636284299999995
27049,0.36730567299999994
27051,0.31816873
27053,0.6313272360000001
27055,0.39089023
27057,0.297522816
27059,0.26917586600000004
27061,0.37751256299999997
27063,0.272064187
27065,0.284578696
27067,0.333731398
27071,0.362407669
27075,0.471860144
27077,0.246654773
27079,0.308797008
27081,0.28486253699999997
27083,0.31313958199999997
27085,0.26468868
27087,0.445402299
27089,0.25430766
27091,0.259519514
27093,0.259811106
27095,0.285011908
27097,0.206483479
27099,0.41981371700000003
27101,0.277420737
27103,0.435762834
27105,0.31661260399999996
27107,0.387611162
27109,0.45262015
27111,0.287384615
27113,0.319731943
27115,0.33161972300000003
27117,0.234400998
27119,0.31846445
27121,0.333280582
27123,0.650714095
27125,0.28708134
27127,0.247930627
27129,0.278332895
27131,0.444995839
27133,0.28373630899999996
27135,0.23782675600000003
27139,0.37987978
27141,0.275314293
27143,0.251350656
27145,0.321338828
27147,0.32540799800000003
27149,0.391997036
27151,0.33760512600000003
27153,0.23205203
27157,0.326741041
27159,0.242861263
27161,0.294001865
27163,0.465115957
27165,0.362945178
27167,0.270442156
27169,0.43591317
27171,0.292079635
27173,0.288855193
28001,0.560638913
28003,0.1815599
28005,0.382553191
28007,0.392684109
28009,0.428357837
28011,0.654369213
28013,0.29862414
28015,0.30390738100000003
28017,0.462484157
28021,0.8679775279999999
28023,0.331793095
28025,0.572028391
28027,0.715664273
28029,0.5192574329999999
28031,0.371807967
28033,0.31343329
28035,0.417474344
28039,0.10383176599999999
28041,0.18141180899999998
28043,0.42081232799999996
28045,0.18960140600000003
28047,0.334354714
28049,0.7139130340000001
28051,0.828256563
28053,0.722078533
28057,0.11471705900000001
28059,0.295700769
28061,0.51539823
28063,0.8645077720000001
28065,0.596440596
28067,0.274795429
28069,0.609398577
28071,0.405691595
28073,0.211044242
28075,0.381922321
28077,0.34490886200000004
28079,0.424192212
28081,0.304712424
28083,0.699012567
28085,0.293424603
28087,0.46213098700000005
28089,0.40847757100000004
28091,0.314461644
28093,0.5406698560000001
28095,0.34777134200000004
28097,0.423338671
28099,0.257272813
28101,0.292011019
28103,0.779870829
28105,0.488799382
28107,0.493295273
28109,0.164694055
28111,0.22459499300000002
28113,0.49313304700000005
28115,0.183764633
28117,0.209380065
28119,0.6870728079999999
28121,0.22479607399999998
28123,0.405626307
28127,0.33925913
28129,0.212009965
28131,0.22327892100000002
28133,0.700666806
28135,0.568483816
28137,0.33766233799999995
28139,0.19945858100000002
28141,0.119340581
28143,0.747687132
28145,0.175017397
28147,0.40323746200000005
28149,0.47816234
28151,0.6763744429999999
28153,0.367121575
28155,0.201025843
28157,0.67733523
28159,0.43350974
28161,0.42488069799999995
28163,0.533167825
29001,0.342264815
29003,0.223741794
29007,0.255441805
29009,0.185552893
29011,0.133860919
29013,0.201670198
29015,0.21746134
29017,0.12420718800000001
29019,0.490353889
29021,0.336885499
29023,0.175908222
29025,0.194341373
29027,0.259938519
29029,0.21177933699999998
29031,0.229278039
29033,0.170832378
29037,0.291155128
29039,0.160782443
29041,0.22373393800000002
29043,0.204859021
29045,0.22519440100000002
29047,0.41119663100000003
29049,0.251959248
29051,0.291994435
29053,0.24192336600000003
29055,0.188118812
29057,0.161225006
29059,0.170669529
29061,0.20317283600000002
29063,0.179364388
29065,0.144014136
29067,0.14761476099999998
29069,0.22310455699999998
29071,0.246263445
29073,0.204163868
29075,0.198816957
29077,0.330632743
29079,0.180974478
29081,0.15559772300000002
29083,0.238901277
29085,0.215071973
29089,0.26355792899999997
29091,0.165052993
29093,0.21855235399999998
29095,0.41112105
29097,0.218764226
29099,0.297144148
29101,0.28061707399999997
29105,0.15905551099999998
29107,0.255291005
29109,0.17355668600000002
29111,0.209605027
29113,0.223339476
29115,0.221943798
29117,0.197009812
29119,0.16124727
29121,0.20312295
29123,0.18887427199999998
29125,0.17644444399999998
29127,0.23141134600000002
29131,0.15329362300000002
29133,0.282066164
29135,0.181112738
29137,0.205245428
29139,0.206115307
29141,0.20043079
29143,0.262742966
29145,0.18755168
29147,0.267392683
29149,0.18530419899999998
29151,0.140761636
29153,0.160710322
29155,0.323046292
29157,0.17391304300000002
29159,0.23874993100000003
29161,0.256885679
29163,0.24464914699999998
29165,0.410289455
29167,0.19116471699999998
29169,0.21663701100000002
29171,0.150468883
29173,0.216103304
29175,0.221456979
29177,0.284294783
29181,0.15025344
29183,0.341414393
29185,0.202159827
29186,0.300153501
29187,0.252749919
29195,0.300733233
29197,0.18285124
29201,0.20717431600000003
29203,0.198770492
29205,0.186175115
29207,0.141148145
29209,0.17426208699999998
29211,0.211584875
29213,0.18596640399999997
29215,0.157721796
29217,0.198511455
29219,0.248035986
29221,0.20749838399999998
29223,0.16763925699999999
29225,0.189750941
29229,0.144106417
30001,0.235718705
30003,0.494217607
30005,0.447839046
30007,0.182891797
30009,0.305124353
30013,0.352173787
30017,0.2268081
30021,0.17992684
30023,0.48930099899999996
30027,0.20582191800000002
30029,0.285435142
30031,0.45051004299999997
30035,0.6149753689999999
30041,0.367882079
30043,0.297587131
30047,0.362339731
30049,0.41991994899999996
30053,0.218756699
30057,0.246965257
30061,0.25795228600000003
30063,0.532793946
30067,0.384122235
30073,0.271024605
30077,0.19720830399999997
30081,0.275891115
30083,0.137754055
30085,0.42716319799999997
30087,0.285838401
30089,0.20460272100000002
30093,0.5238876729999999
30095,0.186332855
30099,0.25345043899999997
30105,0.227529533
30111,0.320816693
32001,0.20204790600000003
32003,0.524309267
32005,0.303173749
32007,0.183253408
32013,0.215451578
32015,0.167012018
32019,0.258648262
32021,0.318978468
32023,0.25996427699999997
32027,0.216952573
32029,0.29397967199999997
32031,0.46391055200000003
32033,0.187384045
33001,0.385704095
33003,0.438512966
33005,0.5266499579999999
33007,0.419978243
33009,0.556933836
33011,0.465027993
33013,0.4805614
33015,0.440898619
33017,0.505710145
33019,0.45011682799999997
34001,0.519426043
34003,0.551426677
34005,0.555966621
34007,0.647494175
34009,0.384836419
34011,0.514239686
34013,0.774559874
34015,0.47921056
34017,0.7472
34019,0.407956406
34021,0.669364782
34023,0.59197429
34025,0.43635825799999994
34027,0.460230177
34029,0.31764603
34031,0.599372696
34033,0.403607513
34035,0.54547017
34037,0.32663303
34039,0.6641018129999999
34041,0.350983021
35001,0.522158143
35005,0.273000839
35006,0.46397122700000004
35007,0.39928732200000006
35009,0.233433059
35015,0.255910917
35017,0.489891499
35019,0.530925014
35023,0.418803419
35025,0.22188346899999997
35027,0.261851269
35028,0.510978411
35029,0.43797121299999997
35031,0.62553564
35035,0.30528414800000003
35037,0.284714446
35039,0.644710311
35041,0.244369748
35043,0.449132761
35045,0.279006723
35047,0.677611385
35049,0.71104796
35051,0.311136846
35053,0.48238206200000006
35055,0.6990825690000001
35057,0.282258065
35059,0.18801410100000002
35061,0.39290374
36001,0.594128585
36003,0.261181254
36005,0.885172781
36007,0.45557207899999996
36009,0.304771991
36011,0.40763294299999997
36013,0.352011653
36015,0.380879869
36017,0.33606150799999995
36019,0.469054664
36021,0.494595819
36023,0.43326417700000003
36025,0.334832255
36027,0.47551438100000004
36029,0.508600767
36031,0.450807295
36033,0.430450684
36035,0.306212878
36037,0.28942191300000003
36039,0.33582766399999997
36043,0.307865169
36045,0.36115179399999997
36047,0.795120437
36049,0.277792494
36051,0.356198595
36053,0.388072113
36055,0.542258259
36057,0.346121549
36059,0.511938609
36061,0.8655692070000001
36063,0.384829333
36065,0.370765529
36067,0.538941662
36069,0.425446822
36071,0.44913531700000003
36073,0.272893773
36075,0.354815276
36077,0.40716066700000003
36079,0.398780965
36081,0.7535333259999999
36083,0.45718398
36085,0.40972038
36087,0.5133136420000001
36089,0.421063384
36091,0.44623731299999997
36093,0.501590369
36095,0.30177935899999997
36097,0.35237118100000003
36099,0.40751073
36101,0.298223894
36103,0.446163986
36105,0.41956267700000005
36107,0.337503924
36109,0.676929566
36111,0.517497388
36113,0.416804636
36115,0.370923027
36117,0.339481442
36119,0.6488119720000001
36121,0.225690831
36123,0.36350089399999996
37001,0.41925601100000004
37003,0.206173718
37005,0.245719661
37007,0.5556187770000001
37009,0.260727056
37011,0.20475209100000002
37013,0.366112457
37015,0.618166257
37017,0.443983141
