"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72534014819","2020-01-01T00:34:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","22","27",,,,,"81",,"BKN:07 16","29.16","9.00","25","270",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08901/01/20 00:34:02 SPECI KMDW 010634Z 27007KT 9SM BKN016 M03/M06 A2982 RMK AO2 T10281056 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T00:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","21","27",,,,,"80",,"BKN:07 14","29.15","9.00","25","270",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/01/20 00:51:02 SPECI KMDW 010651Z 27009KT 9SM BKN014 M03/M06 A2981 RMK AO2 $ FIBI (GTP)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","22","27","0.00",,,,"81","29.85","BKN:07 14","29.15","9.00","25","260",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/20 00:53:02 METAR KMDW 010653Z 26008KT 9SM BKN014 M03/M06 A2981 RMK AO2 SLP110 T10281056 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T01:41:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","21","26",,,,,"81",,"SCT:04 14","29.15","10.00","24","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/01/20 01:41:02 SPECI KMDW 010741Z 27008KT 10SM SCT014 M03/M06 A2981 RMK AO2 T10331061 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","21","26","0.00",,,,"81","29.85","SCT:04 14","29.15","10.00","24","270",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/01/20 01:53:02 METAR KMDW 010753Z 27007KT 10SM SCT014 M03/M06 A2981 RMK AO2 SLP110 T10331061 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","20","24","0.00",,"-0.01","3","84","29.87","FEW:02 14","29.17","10.00","23","250",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/01/20 02:53:02 METAR KMDW 010853Z 25007KT 10SM FEW014 M04/M07 A2983 RMK AO2 SLP114 T10441067 53004 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T03:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","24",,,"-0.01","3","84","29.87","15","29.17","9.94","23","250",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472534 32466 22507 11044 21067 39878 40114 53004 90853 555 90109=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","20","24","0.00",,,,"84","29.86","FEW:02 14","29.16","10.00","23","250",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/01/20 03:53:02 METAR KMDW 010953Z 25006KT 10SM FEW014 M04/M07 A2982 RMK AO2 SLP112 T10441067 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","20","23","0.00",,,,"88","29.85","FEW:02 14","29.16","10.00","22","240",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/01/20 04:53:02 METAR KMDW 011053Z 24008KT 10SM FEW014 M05/M07 A2982 RMK AO2 SLP110 T10501067 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","19","23","0.00",,"+0.01","6","85","29.85","FEW:02 14","29.15","10.00","22","240",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12101/01/20 05:53:02 METAR KMDW 011153Z 24006KT 10SM FEW014 M05/M07 A2981 RMK AO2 SLP110 4/001 T10501072 11022 21050 56004 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","19","23","0.00",,,,"85","29.85","FEW:02 15","29.15","10.00","22","240",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09701/01/20 06:53:02 METAR KMDW 011253Z 24008KT 10SM FEW015 M05/M07 A2981 RMK AO2 SLP109 T10501072 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","20","23","0.00",,,,"88","29.85","CLR:00","29.15","10.00","22","220",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/01/20 07:53:02 METAR KMDW 011353Z 22007KT 10SM CLR M05/M07 A2981 RMK AO2 SLP108 T10501067 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","22","26","0.00",,"-0.00","3","84","29.85","CLR:00","29.16","10.00","25","210",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/01/20 08:53:02 METAR KMDW 011453Z 21011KT 10SM CLR M03/M06 A2982 RMK AO2 SLP110 T10331056 53001 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T09:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22","26",,,"-0.00","3","84","29.85",,"29.16","9.94","25","210",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472534 32966 02111 11033 21056 39875 40110 53001 91453 555 90115=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","23","30","0.00",,,,"75","29.84","CLR:00","29.15","10.00","28","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/01/20 09:53:02 METAR KMDW 011553Z 21007KT 10SM CLR M01/M05 A2981 RMK AO2 SLP106 T10111050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","23","33","0.00",,,,"66","29.82","FEW:02 250","29.12","10.00","29","210",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/20 10:53:02 METAR KMDW 011653Z 21009KT 10SM FEW250 01/M05 A2978 RMK AO2 SLP097 T00061050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","23","36","0.00",,"+0.06","8","59","29.78","FEW:02 250","29.09","10.00","31","210",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/01/20 11:53:02 METAR KMDW 011753Z 21012KT 10SM FEW250 02/M05 A2975 RMK AO2 SLP085 T00221050 10022 21056 58022 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","25","38","0.00",,,,"60","29.75","FEW:02 250","29.05","10.00","33","210","24","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/01/20 12:53:02 METAR KMDW 011853Z 21014G21KT 10SM FEW250 03/M04 A2971 RMK AO2 SLP073 T00331039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.68","27","40","0.00",,,,"60","29.71","FEW:02 250","29.02","10.00","35","200","28","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/01/20 13:53:02 METAR KMDW 011953Z 20014G24KT 10SM FEW250 04/M03 A2968 RMK AO2 SLP060 T00441028 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.66","29","42","0.00",,"+0.09","6","60","29.69","SCT:04 250","29.00","10.00","37","200",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/01/20 14:53:02 METAR KMDW 012053Z 20012KT 10SM SCT250 06/M02 A2966 RMK AO2 SLP055 T00561017 56029 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T15:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29","42",,,"+0.09","6","60","29.69",,"29.00","9.94","37","200",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472534 32966 42012 10056 21017 39821 40055 56029 92053 555 90121=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.64","30","42","0.00",,,,"62","29.67","SCT:04 250","28.98","10.00","37","190","29","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/01/20 15:53:02 METAR KMDW 012153Z 19011G25KT 10SM SCT250 06/M01 A2964 RMK AO2 SLP047 T00561011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.62","30","41","0.00",,,,"65","29.65","FEW:02 150 BKN:07 250","28.96","10.00","36","190",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12601/01/20 16:53:02 METAR KMDW 012253Z 19011KT 10SM FEW150 BKN250 05/M01 A2962 RMK AO2 PK WND 20026/2227 SLP041 T00501011 $ (MH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","30","41","0.00",,"+0.05","6","65","29.64","FEW:02 150 BKN:07 250","28.95","10.00","36","190","24","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12901/01/20 17:53:02 METAR KMDW 012353Z 19013G21KT 10SM FEW150 BKN250 05/M01 A2961 RMK AO2 SLP038 T00501011 10056 20022 56016 $ (MH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.60","31","42","0.00",,,,"65","29.63","FEW:02 150 BKN:07 200","28.95","10.00","37","190","29","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12401/01/20 18:53:01 METAR KMDW 020053Z 19013G25KT 10SM FEW150 BKN200 06/M01 A2960 RMK AO2 PK WND 17030/0005 SLP034 T00561006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","30","42","0.00",,,,"62","29.62","SCT:04 150 BKN:07 200","28.93","10.00","37","200","30","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12401/01/20 19:53:01 METAR KMDW 020153Z 20011G26KT 10SM SCT150 BKN200 06/M01 A2959 RMK AO2 PK WND 21028/0123 SLP029 T00561011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","28","43","0.00",,"+0.03","6","56","29.61","FEW:02 200","28.93","10.00","37","200","31","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/01/20 20:53:01 METAR KMDW 020253Z 20015G27KT 10SM FEW200 06/M02 A2959 RMK AO2 PK WND 21028/0234 SLP028 T00611022 56009 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T21:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28","43",,,"+0.03","6","56","29.61",,"28.93","9.94","37","200",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472534 32966 22015 10061 21022 39798 40028 56009 90253 333 91027 555 90203=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","28","42","0.00",,,,"58","29.61","FEW:02 200","28.92","10.00","36","200","31","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 21:53:01 METAR KMDW 020353Z 20018G27KT 10SM FEW200 06/M02 A2958 RMK AO2 PK WND 19031/0320 SLP026 T00561022 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","27","41","0.00",,,,"57","29.61","FEW:02 200","28.92","10.00","35","200","30","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 22:53:02 METAR KMDW 020453Z 20016G26KT 10SM FEW200 05/M03 A2958 RMK AO2 PK WND 18031/0413 SLP026 T00501028 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.56","27","41","0.00",,"+0.02","8","57","29.58","FEW:02 200","28.90","10.00","35","200","30","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14501/01/20 23:53:02 METAR KMDW 020553Z 20016G26KT 10SM FEW200 05/M03 A2956 RMK AO2 PK WND 20027/0534 SLP018 T00501028 10061 20050 400611056 58008 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"33",,,"29.07",,"12.5","0",,"32","43","22","190","35","0.00",,,"200","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75124 HR PRECIPITATION (IN): 0.00 WEATHER(CODE):1  24 HR MAX TEMP (F):43 24 HR MAX TEMP TIME (LST):2147 24 HR MIN TEMP (F):22 24 HR MIN TEMP TIME (LST):0614 AVERAGE STATION PRESSURE(D):29.066 MINIMUM SEA LEVEL PRESSURE:29.58 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):35  PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):2120  FASTEST 2MIN SPEED (MPH):22 FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):2156 AVERAGE WIND SPEED (MPH):12.5 24 HR AVG TEMP (F):33 HEATING DEGREE DAYS: 32 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 42 LATEST NIGHT MIN TEMP(1900-0800 LST):22 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0719","1631",,"2007-06-13"
"72534014819","2020-01-02T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","27","40","0.00",,,,"60","29.57","FEW:02 200","28.90","10.00","35","200","29","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/02/20 00:53:02 METAR KMDW 020653Z 20016G25KT 10SM FEW200 04/M03 A2955 RMK AO2 PK WND 20026/0630 SLP015 T00441028 $ (GTP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","27","39","0.00",,,,"62","29.57","FEW:02 200","28.90","10.00","34","200","24","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/02/20 01:53:02 METAR KMDW 020753Z 20015G21KT 10SM FEW200 04/M03 A2955 RMK AO2 SLP014 T00391028 $ (GTP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.56","27","39","0.00",,"+0.00","5","62","29.58","FEW:02 200","28.90","10.00","34","210",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/02/20 02:53:02 METAR KMDW 020853Z 21013KT 10SM FEW200 04/M03 A2956 RMK AO2 SLP016 T00391028 55001 $ (GTP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T03:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27","39",,,"+0.00","5","62","29.58",,"28.90","9.94","34","210",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472534 32966 22113 10039 21028 39788 40016 55001 90853 555 90209=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","27","38","0.00",,,,"65","29.57","FEW:02 200","28.90","10.00","34","210","28","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/02/20 03:53:02 METAR KMDW 020953Z 21015G24KT 10SM FEW200 03/M03 A2955 RMK AO2 SLP014 T00331028 $ (GTP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","27","38","0.00",,,,"65","29.57","FEW:02 50 FEW:02 200","28.90","10.00","34","200",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/02/20 04:53:02 METAR KMDW 021053Z 20011KT 10SM FEW050 FEW200 03/M03 A2955 RMK AO2 SLP013 T00331028 $ (GTP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.55","28","38","0.00",,"+0.01","5","68","29.57","FEW:02 50 FEW:02 200","28.90","10.00","34","210","23","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13001/02/20 05:53:02 METAR KMDW 021153Z 21013G20KT 10SM FEW050 FEW200 03/M02 A2955 RMK AO2 SLP014 T00331022 10050 20028 55002 $ (GTP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.57","28","38","0.00",,,,"68","29.58","FEW:02 50 FEW:02 200","28.92","10.00","34","210","22","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/02/20 06:53:02 METAR KMDW 021253Z 21011G19KT 10SM FEW050 FEW200 03/M02 A2957 RMK AO2 SLP018 T00331022 $ (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.56","29","37","0.00",,,,"73","29.58","FEW:02 50 FEW:02 200","28.90","10.00","34","200","23","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/02/20 07:53:02 METAR KMDW 021353Z 20012G20KT 10SM FEW050 FEW200 03/M02 A2956 RMK AO2 SLP016 T00281017 $ (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","30","39","0.00",,"-0.04","3","70","29.61","FEW:02 150 FEW:02 200","28.93","10.00","35","210","28","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11801/02/20 08:53:02 METAR KMDW 021453Z 21013G24KT 10SM FEW150 FEW200 04/M01 A2959 RMK AO2 SLP028 T00391011 53014 $ (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T09:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","39",,,"-0.04","3","70","29.61",,"28.93","9.94","35","210",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472534 32966 22113 10039 21011 39798 40028 53014 91453 333 91024 555 90215=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","32","43","0.00",,,,"65","29.63","FEW:02 150 FEW:02 200","28.95","10.00","38","230","26","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11101/02/20 09:53:02 METAR KMDW 021553Z 23017G23KT 10SM FEW150 FEW200 06/00 A2961 RMK AO2 SLP034 T00610000 $ (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
"72534014819","2020-01-02T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","34","46","0.00",,,,"63","29.60","FEW:02 150 FEW:02 200","28.93","10.00","41","220",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12601/02/20 10:53:02 METAR KMDW 021653Z 22017KT 10SM FEW150 FEW200 08/01 A2959 RMK AO2 PK WND 22026/1640 SLP025 T00780011 $ (WEB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-06-13"
